"","State","District","Persons","Males","Females","Growth (1991 - 2001)","Rural","Urban","Scheduled Caste population","Percentage - SC to total","Number of households","Household size (per household)","Sex ratio (females per 1000 males)","Sex ratio (0-6 years)","Scheduled Tribe population","Percentage to total population (ST)","Persons- literate","Males- Literate","Females- Literate","Persons- literacy rate","Males- Literatacy Rate","Females- Literacy Rate","Total Educated","Data without level","Below Primary","Primary","Middle","Matric/Higher Secondary/Diploma","Graduate and Above","0 - 4 years","5 - 14 years","15 - 59 years","60 years and above (Incl. A.N.S.)","Total workers","Main workers","Marginal workers","Non-workers","SC#1 Name","SC#1 Population","SC#2 Name","SC#2 Population","SC#3 Name","SC#3 Population","Religeon#1 Name","Religeon#1 Population","Religeon#2 Name","Religeon#2 Population","Religeon#3 Name","Religeon#3 Population","ST#1 Name","ST#1 Population","ST#2 Name","ST#2 Population","ST#3 Name","ST#3 Population","Imp Town#1 Name","Imp Town#1 Population","Imp Town#2 Name","Imp Town#2 Population","Imp Town#3 Name","Imp Town#3 Population","Total Inhabited Villages","Drinking water facilities","Safe Drinking water","Electricity (Power Supply)","Electricity (domestic)","Electricity (Agriculture)","Primary school","Middle schools","Secondary/Sr Secondary schools","College","Medical facility","Primary Health Centre","Primary Health Sub-Centre","Post, telegraph and telephone facility","Bus services","Paved approach road","Mud approach road","Permanent House","Semi-permanent House","Temporary House"
"41","UP","District Chitrakoot * (41), Uttar Pradesh (09)","766225","409178","357047","34.33","689665","76560","201839","26.34","121827","6","873","928","1","0","392997","252633","140364","65.04","77.69","50.3","392997","45903","136948","88144","54894","52070","15028","107698","221406","379702","57419","323956","224429","99527","442269","1.Chamar etc.","116878","2.Kol","39472","3.Kori","17265","1.Hindus","737219","2.Muslims","27168","3.Christians","820","1.Raji","1","2.All Scheduled Tribes","-","3.Raji","-","1.Chitrakoot Dham (Karwi) (MB)","48892","2.Manikpur Sarhat (NP)","14916","3.Rajapur (NP)","12752","545","524","524","270","156","53","430","135","38","8","138","17","18","124","57","211","324","25.6","73.2","1.2"
"42","UP","District Fatehpur (42), Uttar Pradesh (09)","2308384","1219602","1088782","21.4","2070634","237750","578070","25.04","390592","6","893","926","467","0.02","1062431","690826","371605","56.3","69.01","41.93","1062431","45058","276056","283399","212399","195708","49519","271406","649903","1210622","176453","869612","594435","275177","1438772","1.Chamar etc.","215829","2.Pasi etc.","195629","3.Kori","57796","1.Hindus","1997175","2.Muslims","307047","3.Sikhs","1528","1.Tharu","363","2.Buksa","85","3.Generic Tribes etc.","19","1.Fatehpur (MB)","152078","2.Bindki (MB)","34200","3.Kora Jahanabad (NP)","24200","1353","1339","1339","932","451","471","1077","298","132","27","304","30","45","364","90","675","857","30","26.9","43.1"
"43","UP","District Pratapgarh (43), Uttar Pradesh (09)","2731174","1362948","1368226","23.36","2586619","144555","601043","22.01","438936","6","1004","935","159","0.01","1278271","812741","465530","57.6","73.99","41.54","1278271","49846","327551","337855","243357","258383","60953","329445","797541","1370305","233883","915786","578632","337154","1815388","1.Pasi etc.","286572","2.Chamar etc.","244002","3.Dhobi","29171","1.Hindus","2345857","2.Muslims","374126","3.Buddhists","5806","1.Generic Tribes etc.","63","2.Tharu","57","3.Bhotia","28","1.Bela Pratapgarh (MB)","71999","2.Kunda (NP)","22311","3.Manikpur (NP)","13469","2182","2179","2179","1717","1060","639","1374","354","151","20","504","34","35","688","209","1377","1725","36","54.3","9.7"
"44","UP","District Kaushambi * (44), Uttar Pradesh (09)","1293154","682290","610864","26.73","1201369","91785","466853","36.1","217248","6","895","945","86","0.01","481756","338208","143548","46.88","61.96","29.79","481756","21421","146645","120937","81498","95162","16038","171912","386137","646011","89094","506733","325303","181430","786421","1.Pasi etc.","283145","2.Chamar etc.","96207","3.Dhobi","36537","1.Hindus","1116223","2.Muslims","174698","3.Religion not stated","597","1.Tharu","80","2.Generic Tribes etc.","6","3.All Scheduled Tribes","25","1.Sarai Aquil (NP)","15747","2.Bharwari (NP)","14774","3.Ajhuwa (NP)","14432","742","734","734","527","351","206","545","187","73","12","266","16","53","158","81","528","450","29.2","45.3","25.5"
"45","UP","District Allahabad","4936105","2626448","2309657","26.72","3729320","1206785","1065097","21.58","740941","7","879","917","4273","0.09","2506942","1635387","871555","62.11","75.81","46.38","2506942","152585","536398","542568","404832","616060","254138","586483","1374513","2598662","376447","1671349","1106598","564751","3264756","1.Pasi etc.","412466","2.Chamar etc.","402347","3.Kol","106164","1.Hindus","4284834","2.Muslims","627735","3.Christians","9114","1.Generic Tribes etc.","3322","2.Tharu","870","3.Jaunsari","57","1.Allahabad (M Corp.)","975393","2.Allahabad (CB)","24137","3.Lal Gopalganj Nindaura (NP)","22992","2802","2783","2783","2289","1066","703","1733","613","214","61","651","53","66","910","201","1956","1986","50.7","45.5","3.8"
"46","UP","District Barabanki (46), Uttar Pradesh (09)","2673581","1416921","1256660","26.4","2424836","248745","718897","26.89","459077","6","887","941","456","0.02","1023004","677728","345276","47.39","58.85","34.29","1023004","58697","283111","276581","197416","166060","40792","336184","739667","1392802","204928","983751","724352","259399","1689830",NA,"379012",NA,"224996",NA,"31192",NA,"2072421",NA,"589197",NA,"3269","1.Tharu","348","2.Generic Tribes etc.","85","3.Buksa","18","(MB)","75271",NA,"30639",NA,"29981","1821","1816","1815","1095","795","271","1303","241","68","10","442","28","52","736","73","991","1264","37.9","12.6","49.4"
"47","UP","District Faizabad (47), Uttar Pradesh (09)","2088928","1077472","1011456","23.87","1807655","281273","471839","22.59","343000","6","939","944","190","0.01","960361","611451","348910","56.28","69.42","42.26","960361","28168","243946","258162","182226","186048","61532","247587","581770","1097959","161612","823717","527901","295816","1265211","1.Pasi etc.","175258","2.Kori","149274","3.Chamar etc.","90143","1.Hindus","1778749","2.Muslims","304434","3.Sikhs","2193","1.Generic Tribes etc.","132","2.Tharu","42","3.Bhotia","16","1.Faizabad (MB)","144705","2.Ayodhya (MB)","49417","3.Rudauli (MB)","36776","1247","1227","1226","1041","372","309","917","250","95","12","277","15","34","573","30","772","980","43.6","33.3","23.1"
"48","UP","District Ambedkar Nagar * (48), Uttar Pradesh (09)","2026876","1024953","1001923","24.31","1845783","181093","495375","24.44","294711","7","978","942","143","0.01","954537","587052","367485","58.43","71.37","45.3","954537","34697","252500","263863","182351","166943","54150","255361","585558","1019739","166218","677980","442210","235770","1348896","1.Chamar etc.","438182","2.Dhobi","29364","3.Pasi etc.","7809","1.Hindus","1689067","2.Muslims","332212","3.Sikhs","2083","1.Generic Tribes etc.","133","2.Raji","10","3.All Scheduled Tribes","143","1.Tanda (MB)","83467","2.Akbarpur (MB)","33906","3.Jalalpur (MB)","29636","1675","1666","1662","1334","700","664","996","251","93","17","361","16","39","603","30","734","1375","45.2","47.6","7.1"
"49","UP","District Sultanpur (49), Uttar Pradesh (09)","3214832","1623819","1591013","24.2","3062574","152258","715297","22.25","507320","6","980","940","466","0.01","1448422","920508","527914","55.75","70.49","40.86","1448422","57138","385658","401426","291887","239948","72064","403689","912568","1624383","274192","1032520","679114","353406","2182312","1.Chamar etc.","304624","2.Kori","196096","3.Pasi etc.","146026","1.Hindus","2676468","2.Muslims","524642","3.Buddhists","4784","1.Generic Tribes etc.","262","2.Tharu","137","3.Jaunsari","44","1.Sultanpur (MB)","100065","2.Amethi (NP)","12836","3.Dostpur (NP)","11864","2499","2484","2483","1955","742","548","1713","427","133","32","621","53","67","1019","125","1528","2032","32.7","46.5","20.9"
"50","UP","District Bahraich (50), Uttar Pradesh (09)","2381072","1275351","1105721","29.55","2143074","237998","342747","14.39","385525","6","867","969","8558","0.36","665826","468536","197290","35.16","45.58","22.78","665826","59540","202872","180251","98848","94105","30157","315586","675190","1225143","165153","844320","632957","211363","1536752","1.Chamar etc.","160679","2.Pasi etc.","62426","3.Kori","37979","1.Hindus","1537177","2.Muslims","829361","3.Sikhs","7623","1.Tharu","8516","2.Generic Tribes etc.","22","3.Bhotia","9","1.Bahraich (MB)","168323","2.Nanpara (MB)","42773","3.Jarwal (NP)","15780","1204","1189","1189","587","413","142","936","177","67","7","352","28","48","411","100","544","999","32.1","25.2","42.7"
