"","State","District","Persons","Males","Females","Growth (1991 - 2001)","Rural","Urban","Scheduled Caste population","Percentage - SC to total","Number of households","Household size (per household)","Sex ratio (females per 1000 males)","Sex ratio (0-6 years)","Scheduled Tribe population","Percentage to total population (ST)","Persons- literate","Males- Literate","Females- Literate","Persons- literacy rate","Males- Literatacy Rate","Females- Literacy Rate","Total Educated","Data without level","Below Primary","Primary","Middle","Matric/Higher Secondary/Diploma","Graduate and Above","0 - 4 years","5 - 14 years","15 - 59 years","60 years and above (Incl. A.N.S.)","Total workers","Main workers","Marginal workers","Non-workers","SC#1 Name","SC#1 Population","SC#2 Name","SC#2 Population","SC#3 Name","SC#3 Population","Religeon#1 Name","Religeon#1 Population","Religeon#2 Name","Religeon#2 Population","Religeon#3 Name","Religeon#3 Population","ST#1 Name","ST#1 Population","ST#2 Name","ST#2 Population","ST#3 Name","ST#3 Population","Imp Town#1 Name","Imp Town#1 Population","Imp Town#2 Name","Imp Town#2 Population","Imp Town#3 Name","Imp Town#3 Population","Total Inhabited Villages","Drinking water facilities","Safe Drinking water","Electricity (Power Supply)","Electricity (domestic)","Electricity (Agriculture)","Primary school","Middle schools","Secondary/Sr Secondary schools","College","Medical facility","Primary Health Centre","Primary Health Sub-Centre","Post, telegraph and telephone facility","Bus services","Paved approach road","Mud approach road","Permanent House","Semi-permanent House","Temporary House"
"11","MP","District Sagar (11), Madhya Pradesh (23)","2021987","1073205","948782","22.7","1431080","590907","415374","20.54","376379","5","884","931","196472","9.72","1118993","700223","418770","67.73","79.41","54.35","1118993","23036","344354","343146","182697","160798","64817","256474","532270","1085128","148115","839763","637857","201906","1182224","1.Chamar etc.","290348","2.Chadar","39899","3.Koli etc.","18082","1.Hindus","1868720","2.Muslims","83815","3.Jains","59931","1.Gond etc.","104263","2.Saur","54842","3.Kol","17228","1.Sagar (M Corp.)","232133","2.Bina -Etawa (M)","51181","3.Khurai (M)","31874","1901","1891","1887","1825","409","365","1427","320","102","3","379","24","222","420","360","436","1240","50.2","48.4","1.4"
"12","MP","District Damoh (12), Madhya Pradesh (23)","1083949","570229","513720","20.46","879598","204351","211258","19.49","218777","5","901","935","136175","12.56","548331","350142","198189","61.75","74.67","47.3","548331","12907","191662","165303","88125","68512","21804","136028","282493","586179","79249","486486","348890","137596","597463","1.Chamar etc.","143927","2.Basor etc.","23914","3.Chadar","14960","1.Hindus","1015688","2.Muslims","41288","3.Jains","23818","1.Gond etc.","117168","2.Saur","9933","3.Bhil etc.","1993","1.Damoh (M)","112185","2.Hatta (M)","28514","3.Patharia (NP)","17185","1175","1172","1159","1103","391","329","910","169","61","3","272","14","159","288","229","372","802","61.3","37.8","0.9"
"13","MP","District Satna (13), Madhya Pradesh (23)","1870104","971396","898708","27.52","1484551","385553","304217","16.27","346977","5","925","930","268104","14.34","984833","611158","373675","64.61","77.14","51.05","984833","34085","270655","273238","176370","175804","54531","238135","501756","988261","141952","745244","554667","190577","1124860","1.Chamar etc.","203706","2.Kumhar","21959","3.Koli etc.","19433","1.Hindus","1811634","2.Muslims","50172","3.Jains","3162","1.Kol","180789","2.Gond etc.","59310","3.Korku etc.","11705","1.Satna (M Corp.)","225464","2.Maihar (M)","34342","3.Chitrakoot (NP)","22279","1817","1811","1801","1683","576","440","1389","370","196","3","456","33","202","481","316","554","1212","31.3","68","0.8"
"14","MP","District Rewa (14), Madhya Pradesh (23)","1973306","1016687","956619","26.84","1652743","320563","307235","15.57","362657","5","941","926","254061","12.87","991410","621967","369443","62.01","75.65","47.58","991410","21059","259468","235155","181747","230974","62859","254674","547048","1009454","162130","862959","585034","277925","1110347","1.Chamar etc.","221048","2.Kumhar","32489","3.Koli etc.","20888","1.Hindus","1900712","2.Muslims","68651","3.Christians","1080","1.Kol","231405","2.Gond etc.","16070","3.Majhi","3846","1.Rewa (M Corp.)","183274","2.Mauganj (NP)","23024","3.Teonthar (NP)","15254","2415","2398","2396","2263","840","601","1545","473","333","6","607","27","250","399","266","681","1584","21.9","77.1","1"
"15","MP","District Umaria * (15), Madhya Pradesh (23)","515963","265128","250835","22.58","432830","83133","35126","6.81","102358","5","946","959","227250","44.04","247303","156899","90404","59.13","72.89","44.54","247303","16294","79522","71069","37845","32713","9839","67146","135911","278252","34654","217537","141725","75812","298426","1.Chamar etc.","17875","2.Kumhar","7238","3.Basor etc.","2238","1.Hindus","493821","2.Muslims","14867","3.Others","5720","1.Gond etc.","103142","2.Baiga","71113","3.Kol","43613","1.Umaria (M)","26842","2.Nowrozabad (Khodargama) (NP) 22,403",NA,"3.Pali (NP)","20942","589","588","583","541","266","101","513","127","41","-","157","10","66","144","88","190","348","19.1","79.4","1.5"
"16","MP","District Shahdol (16), Madhya Pradesh (23)","1575303","804988","770315","18.87","1177149","398154","115904","7.36","322125","5","957","972","700651","44.48","767630","480446","287184","58.71","71.8","44.99","767630","40999","226531","216891","124734","118502","39887","182108","402123","886508","104564","681924","453017","228907","893379","1.Chamar etc.","68159","2.Kumhar","20492","3.Basor etc.","6614","1.Hindus","1505070","2.Muslims","53668","3.Others","7293","1.Gond etc.","357023","2.Kol","108564","3.Baiga","107269","1.Shahdol (M)","78624","2.Dhanpuri Nargada Hari Dafai (M) 43,915",NA,"3.Pasan (M)","29565","1380","1377","1375","1233","724","135","1297","291","166","2","846","41","101","325","292","459","926","23.2","75.8","0.9"
"17","MP","District Sidhi (17), Madhya Pradesh (23)","1831152","947830","883322","33.28","1570121","261031","217026","11.85","333916","5","932","953","547375","29.89","759929","508382","251547","52.27","67.36","35.98","759929","43052","282708","183880","109089","108311","31425","255392","540219","914326","121215","757585","544069","213516","1073567","1.Chamar etc.","140499","2.Kumhar","29331","3.Basor etc.","23719","1.Hindus","1760525","2.Muslims","58632","3.Others","6977","1.Gond etc.","256953","2.Kol","154944","3.Baiga","54711","1.Singrauli (M Corp.)","185190","2.Sidhi (M)","45700","3.Churhat (NP)","13104","1754","1750","1744","1513","554","258","1427","363","195","9","344","23","132","286","304","716","964","13.2","84.8","1.9"
"18","MP","District Neemuch * (18), Madhya Pradesh (23)","726070","372419","353651","21.25","523100","202970","91088","12.55","136981","5","950","931","61790","8.51","403371","257619","145752","66.16","82.53","48.99","403371","10015","136773","118653","58700","57330","21828","80083","173707","416857","55423","348262","282243","66019","377808","1.Chamar etc.","37714","2.Meghwal","14347","3.Balahi etc.","12522","1.Hindus","651244","2.Muslims","56645","3.Jains","14626","1.Bhil etc.","58014","2.Gond etc.","1608","3.Bhil Mina","793","1.Neemuch (M)","107663","2.Manasa (NP)","22623","3.Rampura (NP)","17757","674","674","674","669","178","178","582","207","39","-","168","20","98","449","259","269","339","63.2","34.9","1.9"
"19","MP","District Mandsaur (19), Madhya Pradesh (23)","1183724","605119","578605","23.67","963020","220704","212262","17.93","216671","5","956","945","37526","3.17","694046","429667","264379","70.31","85.24","54.73","694046","29663","267830","201202","91746","77417","26142","134713","289725","665618","93668","570329","454507","115822","613395","1.Chamar etc.","88461","2.Balahi etc.","43411","3.Bagri etc.","26432","1.Hindus","1054413","2.Muslims","107010","3.Jains","19519","1.Bhil etc.","31807","2.Gond etc.","3610","3.Bhil Mina","1470","1.Mandsaur (M)","116505","2.Shamgarh (NP)","21507","3.Bhanpura (NP)","16494","906","896","896","902","394","395","830","224","98","1","300","39","90","538","300","292","575","38.8","59.1","2"
"20","MP","District Ratlam (20), Madhya Pradesh (23)","1215393","620862","594531","24.97","846959","368434","163001","13.41","217701","6","958","957","314704","25.89","672715","406791","265924","67.17","79.52","54.28","672715","69132","228073","170031","84966","83957","36427","145317","309425","674085","86566","547852","405049","142803","667541","1.Chamar etc.","50391","2.Balahi etc.","45692","3.Bagri etc.","30534","1.Hindus","1056199","2.Muslims","124158","3.Jains","28873","1.Bhil etc.","308093","2.Gond etc.","4633","3.Generic Tribes etc.","514","1.Ratlam (M Corp.)","222202","2.Jaora (M)","63859","3.Alot (NP)","21513","1053","1027","1027","1029","336","320","962","243","79","-","200","20","70","581","356","517","575","33.6","64.1","2.2"
